id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURXMkplNEdREAE,Had to leave a review for Dragon Courier. High quality service and fantastic assistance with any questions which I may have! Thank you Christian and the team.,a week ago,2022-03-28 17:07:36.388688,5.0,oli mills,0,0,https://www.google.com/maps/contrib/115253761889986979418/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXMnV1a25RRRAB,"Ever get service from a company so sublime that you wanted to apply and become part of the team?  Me either, until I had parcels delivered from Dragon Courier! …",a month ago,2022-03-28 17:07:36.389774,5.0,marvelous sanders,0,0,https://www.google.com/maps/contrib/111537530506668379166/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtbTlLVFN3EAE,,a month ago,2022-03-28 17:07:36.390755,5.0,Mss Plants,0,0,https://www.google.com/maps/contrib/107221793293525783154/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHNUl5Mll3EAE,,4 months ago,2022-03-28 17:07:36.391616,1.0,pual1234 jijean,0,0,https://www.google.com/maps/contrib/116531209647553533502/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHalpPN0hREAE,,4 months ago,2022-03-28 17:07:36.392491,5.0,mohan subasinghe,0,0,https://www.google.com/maps/contrib/108103846199640658687/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHMXRQSHNnRRAB,(Translated by Google) Very fast and professional shipping  (Original) …,4 months ago,2022-03-28 17:07:36.393393,5.0,Aqu Asia,0,0,https://www.google.com/maps/contrib/109026423723159658720/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2Z3FiVDhnRRAB,"I was amazed by the incredible service I received by this company. It was rough, depressed, frustrated and felt loss what happened in June 2021 when my package was mixed up and received different items. I was completely devastated. I was …",6 months ago,2022-03-28 17:07:36.394423,5.0,Jocelyn Getuiza,0,0,https://www.google.com/maps/contrib/102609253374526898467/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhNS1PQU5nEAE,Great service. Fast and reliable.,7 months ago,2022-03-28 17:07:36.395406,5.0,Carl Alexander,0,0,https://www.google.com/maps/contrib/113900090420706678061/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhME51d0VBEAE,"Having a group order with 80 plants coming to Sweden, I was nervous and worried about the shipping. I contacted Dragon Courier and expressed concerns and questions about my shipping status.  Justin responded quickly, with a very calm, kind …",7 months ago,2022-03-28 17:07:36.396303,5.0,Renee Diaz,0,0,https://www.google.com/maps/contrib/117579557713206240859/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNhajlEUzJBRRAB,"0 stars. Two separate packages one after another, came in 16 DAYS each,  not the 5 as promised. When I reached out to Christian for help as a new business, and told him 4 thousand dollars worth of plants was going to shut my new …",7 months ago,2022-03-28 17:07:36.397401,1.0,Rare Plant Care Canada Inc.,0,0,https://www.google.com/maps/contrib/106781972319306241463/reviews?hl=en-US
