id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUR5dC0zcldREAE,WORTH OF ZERO STAR. THEY LOOTED ME I RECIEVED ALL BROKEN BOXES MY HALDF OF STUFF GOT STOLEN AND INDIAN TEAM IS VERY …,2 weeks ago,2022-03-29 14:26:54.655631,1.0,Taneshq,0,0,https://www.google.com/maps/contrib/111269430312015578987/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHM3BQUVR3EAE,"I am satisfied with their service , thank you Siam shipping! I recommend this service.",3 months ago,2022-03-29 14:26:54.657469,5.0,noellie yale,0,0,https://www.google.com/maps/contrib/110027542312198917655/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHM3NQa2d3RRAB,(Translated by Google) Very professional and attentive.  (Original) …,3 months ago,2022-03-29 14:26:54.659228,5.0,Salma Dhioui,0,0,https://www.google.com/maps/contrib/108343871025418939841/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHc09lU1Z3EAE,"A highly effective team, smooth shipping and excellent customer care. I highly recommend it!",5 months ago,2022-03-29 14:26:54.661030,5.0,Ramnjit Lalia,0,0,https://www.google.com/maps/contrib/107408920317610194222/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2NmR2aXZ3RRAB,Siam shipping have been the only shipping services have been working for. I am always satisfied with their services,5 months ago,2022-03-29 14:26:54.662840,5.0,Sara NGOUAKA,0,0,https://www.google.com/maps/contrib/108082017677630028425/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2OHZDWHF3RRAB,"Incredible correspondence. The group is resolved to offer the best support. Solid unwavering quality, superb reactivity",6 months ago,2022-03-29 14:26:54.664447,5.0,Guiserix Jeanne,0,0,https://www.google.com/maps/contrib/109246226254208071012/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURNNWVmQUVnEAE,,9 months ago,2022-03-29 14:26:54.666003,5.0,Léo LABARRE,0,0,https://www.google.com/maps/contrib/102717092344653591521/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURTOV9ES0t3EAE,Siam Shipping are extremely slow to provide feedback. Only one telephone number so many calls go unanswered. Response time is appalling as many days go by without any reply. I will never use them again.,a year ago,2022-03-29 14:26:54.667524,1.0,Neil Smit,0,0,https://www.google.com/maps/contrib/103819764746838527677/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNzMHVyR3J3RRAB,"(Translated by Google) Siam Shipping knew how to transport my scooter from Thailand to France without any worries, the transport was fully taken care of from start to finish. A team that knew how to advise me perfectly and with attractive …",2 years ago,2022-03-29 14:26:54.669139,5.0,Delphine JADFARD,0,0,https://www.google.com/maps/contrib/103673444159028152387/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURNNV9uMkd3EAE,"(Translated by Google) I used Siam shipping to send my boat from Koh Samui to Marseille, the prices were very attractive and the transport was managed from A to Z. My boat was transported safely until arrival , very professional and …",2 years ago,2022-03-29 14:26:54.670740,5.0,Charlotte Laballery,0,0,https://www.google.com/maps/contrib/109810885492142543343/reviews?hl=en-US
