id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSURXakl5bTNBRRAB,,a week ago,2022-03-28 17:12:45.095389,5.0,patmorkot patmor,0,0,https://www.google.com/maps/contrib/110916100489173066968/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXLWR5X0tREAE,,3 weeks ago,2022-03-28 17:12:45.096492,3.0,Warama Pupetch,0,0,https://www.google.com/maps/contrib/117212619570370085012/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXdEptdXlRRRAB,(Translated by Google) Use this branch regularly The product reaches the customer's hand quickly. …,a month ago,2022-03-28 17:12:45.097398,5.0,JIT JID,0,0,https://www.google.com/maps/contrib/103276886283580144176/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXNVB2djFnRRAB,(Translated by Google) Is this phone number for decoration? Really ask. Call and don't answer. Turn off the machine. Very good. Really good. …,a month ago,2022-03-28 17:12:45.098572,1.0,Donna pat,0,0,https://www.google.com/maps/contrib/116915966431839622410/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtenZTUi1BRRAB,,a month ago,2022-03-28 17:12:45.099499,5.0,รัฐพล รอดแก้ว,0,0,https://www.google.com/maps/contrib/102471206090168193428/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtMkkzYThnRRAB,Good service & fast delivery,2 months ago,2022-03-28 17:12:45.100432,5.0,Pattaramon Soyhu Sittiworrawutt,0,0,https://www.google.com/maps/contrib/101829884919274445556/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURta0tpdDN3RRAB,,2 months ago,2022-03-28 17:12:45.101369,5.0,Tanapong Dejwongya,0,0,https://www.google.com/maps/contrib/109728857255207726585/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtdjlIUGNBEAE,(Translated by Google) staff And provide complete information. Very good.  (Original) …,2 months ago,2022-03-28 17:12:45.102370,4.0,Lek Raththaphon,0,0,https://www.google.com/maps/contrib/105580435169538508140/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtaDg2cElnEAE,"(Translated by Google) The employee called and waited for 28 seconds, didn't answer, called back, did not accept the call. Check the delivery number In short, he didn't come home at all. Take it to the village guard Less than 2 minutes …",2 months ago,2022-03-28 17:12:45.103322,2.0,Focus&Allgood&Fortune สามแสบ,0,0,https://www.google.com/maps/contrib/111801647860201201189/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtaS1tRzdBRRAB,"(Translated by Google) Went on 31 Dec. Open, fast delivery.  (Original) ไปวัน31ธค.เปิด ส่งเร็ว",2 months ago,2022-03-28 17:12:45.104248,4.0,TheGent Herb,0,0,https://www.google.com/maps/contrib/114150147861949733731/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtZzdpZ05BEAE,"(Translated by Google) The order of the slow delivery staff bounces back the parcel, so it sucks. …",2 months ago,2022-03-28 17:12:45.105171,1.0,Somkid Wuttiefeily,0,0,https://www.google.com/maps/contrib/100512860222230007571/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtNVlMY19RRRAB,Sent many stuff and lagged back) very fast service very polit and comfortable,2 months ago,2022-03-28 17:12:45.106092,5.0,THE PSU,0,0,https://www.google.com/maps/contrib/105413667511121176976/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHX2ZpdTlRRRAB,"(Translated by Google) Very good service, all staff are lovely. Be an online seller. Fast delivery with FlashExpress. Customers don't have to wait. The shipping cost is cheap too. I like it. …",3 months ago,2022-03-28 17:12:45.107038,5.0,Nitcha Mint ผู้หญิงบ้าพลัง,0,0,https://www.google.com/maps/contrib/111484114429756967706/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHM2JuenZBRRAB,,3 months ago,2022-03-28 17:12:45.107977,5.0,Oyvind Lensnes,0,0,https://www.google.com/maps/contrib/116412815606091686757/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHeGRTbWxRRRAB,,3 months ago,2022-03-28 17:12:45.109061,4.0,เบบี้ ซีเอ็ม,0,0,https://www.google.com/maps/contrib/112721357563935608547/reviews?hl=en-US
